date,open,high,low,close,volume,outstanding_share,turnover
2005-10-31,19.240508255184302,19.707777741381634,18.003618438779593,18.19602352133144,3737047.0,67600000.0,0.05528176035502959
2005-11-01,18.14105064060234,18.773238768986968,18.14105064060234,18.553347246070576,1341282.0,67600000.0,0.019841449704142013
2005-11-02,18.415915044247832,19.322967576277946,18.415915044247832,19.130562493726103,1906181.0,67600000.0,0.02819794378698225
2005-11-03,19.103076053361555,19.240508255184302,18.66329300752877,18.66329300752877,1101960.0,67600000.0,0.01630118343195266
2005-11-04,18.553347246070576,18.69077944789332,18.22350996169599,18.388428603883284,993660.0,67600000.0,0.014699112426035502
2005-11-07,18.44340148461238,19.185535374455203,18.16853708096689,19.075589612997007,1162299.0,67600000.0,0.017193772189349112
2005-11-08,19.075589612997007,19.075589612997007,18.635806567164224,18.99313029190336,904442.0,67600000.0,0.013379319526627218
2005-11-09,18.91067097080971,19.2954811359134,18.855698090080615,19.020616732267907,875740.0,67600000.0,0.012954733727810652
2005-11-10,18.96564385153881,18.96564385153881,18.415915044247832,18.470887924976928,707640.0,67600000.0,0.010468047337278106
2005-11-11,18.49837436534148,18.69077944789332,17.34394387003042,17.453889631488614,2159968.0,67600000.0,0.031952189349112425
2005-11-14,17.288970989301323,17.756240475498654,16.986620145291283,17.508862512217714,918916.0,67600000.0,0.013593431952662723
2005-11-15,17.701267594769558,17.811213356227753,17.261484548936775,17.426403191124066,770474.0,67600000.0,0.011397544378698225
2005-11-16,17.646294714040458,17.646294714040458,16.79421506273944,17.426403191124066,1175877.0,67600000.0,0.017394630177514792
2005-11-17,17.453889631488614,18.16853708096689,17.261484548936775,18.058591319508693,1548625.0,67600000.0,0.022908653846153846
2005-11-18,18.003618438779593,19.103076053361555,17.86618623695685,18.66329300752877,1864158.0,67600000.0,0.02757630177514793
2005-11-21,18.635806567164224,18.855698090080615,18.44340148461238,18.525860805706028,490286.0,67600000.0,0.007252751479289941
2005-11-22,18.553347246070576,18.69077944789332,17.673781154405006,17.728754035134106,1207550.0,67600000.0,0.017863165680473372
2005-11-23,17.701267594769558,17.976131998415045,17.61880827367591,17.756240475498654,672323.0,67600000.0,0.00994560650887574
2005-11-24,17.701267594769558,18.69077944789332,17.536348952582262,18.66329300752877,2845461.0,67600000.0,0.04209261834319527
2005-11-25,18.883184530445163,19.020616732267907,18.44340148461238,18.470887924976928,2143091.0,67600000.0,0.03170252958579882
2005-11-28,18.415915044247832,18.553347246070576,18.058591319508693,18.14105064060234,796808.0,67600000.0,0.011787100591715977
2005-11-29,18.14105064060234,18.44340148461238,17.86618623695685,17.893672677321398,762490.0,67600000.0,0.011279437869822485
2005-11-30,17.86618623695685,18.14105064060234,17.783726915863202,18.08607775987324,620730.0,67600000.0,0.009182396449704143
2005-12-01,18.031104879144145,18.19602352133144,17.86618623695685,17.921159117685946,450397.0,67600000.0,0.0066626775147929
2005-12-02,17.86618623695685,18.003618438779593,17.453889631488614,17.536348952582262,623430.0,67600000.0,0.009222337278106509
2005-12-05,17.481376071853166,17.481376071853166,17.15153878747858,17.233998108572223,684808.0,67600000.0,0.010130295857988166
2005-12-06,17.233998108572223,17.536348952582262,17.04159302602038,17.124052347114027,441616.0,67600000.0,0.006532781065088758
2005-12-07,17.261484548936775,17.426403191124066,17.01410658565583,17.37143031039497,749246.0,67600000.0,0.011083520710059172
2005-12-08,17.288970989301323,17.56383539294681,17.179025227843127,17.288970989301323,464352.0,67600000.0,0.006869112426035503
2005-12-09,17.179025227843127,17.783726915863202,17.15153878747858,17.701267594769558,746532.0,67600000.0,0.011043372781065089
2005-12-13,17.701267594769558,18.003618438779593,17.37143031039497,17.783726915863202,892570.0,67600000.0,0.01320369822485207
2005-12-14,17.728754035134106,18.278482842425085,17.508862512217714,18.113564200237793,933029.0,67600000.0,0.013802204142011835
2005-12-15,18.113564200237793,18.773238768986968,18.003618438779593,18.333455723154184,2037707.0,67600000.0,0.030143594674556212
2005-12-16,18.305969282789636,18.553347246070576,18.250996402060537,18.470887924976928,943687.0,67600000.0,0.013959866863905325
2005-12-19,18.553347246070576,18.608320126799672,18.278482842425085,18.360942163518732,607447.0,67600000.0,0.008985902366863906
2005-12-20,18.305969282789636,18.415915044247832,18.08607775987324,18.22350996169599,861528.0,67600000.0,0.012744497041420118
2005-12-21,18.278482842425085,18.360942163518732,18.003618438779593,18.031104879144145,796800.0,67600000.0,0.01178698224852071
2005-12-22,18.058591319508693,18.19602352133144,17.783726915863202,18.14105064060234,1038753.0,67600000.0,0.015366168639053254
2005-12-23,18.250996402060537,18.635806567164224,18.14105064060234,18.608320126799672,1540595.0,67600000.0,0.022789866863905325
2005-12-26,18.608320126799672,18.855698090080615,18.388428603883284,18.800725209351516,1628356.0,67600000.0,0.024088106508875738
2005-12-27,18.828211649716064,18.855698090080615,18.525860805706028,18.580833686435124,894788.0,67600000.0,0.013236508875739645
2005-12-28,18.553347246070576,18.718265888257868,18.415915044247832,18.470887924976928,921582.0,67600000.0,0.013632869822485207
2005-12-29,18.44340148461238,19.432913337736146,18.44340148461238,19.2954811359134,3311807.0,67600000.0,0.048991227810650885
2005-12-30,19.322967576277946,19.73526418174618,19.185535374455203,19.240508255184302,2303314.0,67600000.0,0.03407269230769231
2006-01-04,19.240508255184302,20.257506548672612,19.240508255184302,19.98264214502712,2307712.0,67600000.0,0.03413775147928994
2006-01-05,20.06510146612077,20.449911631224456,19.845209943204377,20.28499298903716,2294286.0,67600000.0,0.03393914201183432
2006-01-06,20.39493875049536,20.477398071589008,19.927669264298025,19.955155704662573,3129109.0,67600000.0,0.04628859467455621
2006-01-09,19.98264214502712,20.449911631224456,19.955155704662573,20.257506548672612,2417092.0,67600000.0,0.03575579881656805
2006-01-10,20.28499298903716,20.28499298903716,19.900182823933477,20.12007434684987,1678153.0,67600000.0,0.02482474852071006
2006-01-11,19.927669264298025,20.06510146612077,19.625318420287986,19.79023706247528,2253283.0,67600000.0,0.03333258875739645
2006-01-12,19.79023706247528,20.834721796328143,19.625318420287986,20.61483027341175,3045228.0,67600000.0,0.04504775147928994
2006-01-13,20.559857392682655,20.834721796328143,20.36745231013081,20.752262475234495,1855914.0,67600000.0,0.027454349112426037
2006-01-16,20.88969467705724,20.94466755778634,20.06510146612077,20.092587906485317,1442240.0,67600000.0,0.02133491124260355
2006-01-17,20.092587906485317,20.202533667943516,19.652804860652537,19.79023706247528,1513029.0,67600000.0,0.022382085798816568
2006-01-18,19.762750622110733,21.19204552106728,19.707777741381634,21.027126878879987,2706937.0,67600000.0,0.04004344674556213
2006-01-19,21.027126878879987,21.604342126535517,20.752262475234495,21.46690992471277,3005333.0,67600000.0,0.04445758875739645
2006-01-20,21.43942348434822,22.209043814555592,21.356964163254574,22.181557374191044,3384697.0,67600000.0,0.05006948224852071
2006-01-23,21.9891522916392,23.748284474970337,21.9891522916392,23.226042108043902,4203795.0,67600000.0,0.06218631656804734
2006-01-24,23.226042108043902,23.858230236428533,22.86871838330477,23.418447190595746,3823877.0,67600000.0,0.05656622781065089
2006-01-25,23.830743796063985,24.270526841896768,23.36347430986665,24.16058108043857,4553473.0,67600000.0,0.06735906804733728
2006-02-06,24.298013282261316,24.572877685906807,23.693311594241237,24.188067520803124,2665149.0,67600000.0,0.03942528106508876
2006-02-07,24.24304040153222,25.424957337207825,23.775770915334885,24.545391245542255,3374540.0,67600000.0,0.04991923076923077
2006-02-08,24.49041836481316,24.545391245542255,23.88571667679308,24.13309464007402,1881226.0,67600000.0,0.02782878698224852
2006-02-09,24.13309464007402,24.13309464007402,23.308501429137554,23.418447190595746,1882926.0,67600000.0,0.027853934911242603
2006-02-10,23.445933630960297,25.150092933562338,23.418447190595746,24.902714970281394,3570515.0,67600000.0,0.05281826923076923
2006-02-13,24.902714970281394,25.424957337207825,24.407959043719515,25.177579373926886,1808324.0,67600000.0,0.0267503550295858
2006-02-14,25.12260649319779,26.057145465592455,24.875228529916846,25.947199704134256,2136869.0,67600000.0,0.031610488165680475
2006-02-15,25.699821740853316,26.11211834632155,25.23255225465598,25.58987597939512,1672088.0,67600000.0,0.024735029585798818
2006-02-16,25.424957337207825,25.782281061946964,23.63833871351214,24.078121759344924,3831187.0,67600000.0,0.056674363905325445
2006-02-17,24.078121759344924,24.407959043719515,23.693311594241237,23.91320311715763,1696600.0,67600000.0,0.025097633136094675
2006-02-20,23.830743796063985,24.902714970281394,23.72079803460579,23.858230236428533,811612.0,67600000.0,0.012006094674556213
2006-02-21,23.858230236428533,24.7377963280941,23.555879392418493,24.7377963280941,1423692.0,67600000.0,0.021060532544378698
2006-02-22,24.7377963280941,24.902714970281394,24.46293192444861,24.600364126271355,617600.0,67600000.0,0.009136094674556214
2006-02-23,24.545391245542255,24.875228529916846,24.13309464007402,24.572877685906807,643804.0,67600000.0,0.009523727810650888
2006-02-24,24.545391245542255,24.820255649187747,24.38047260335496,24.572877685906807,539358.0,67600000.0,0.007978668639053254
2006-02-27,24.600364126271355,25.315011575749633,24.600364126271355,24.957687851010494,1484406.0,67600000.0,0.021958668639053255
2006-02-28,25.09512005283324,25.315011575749633,24.435445484084063,25.040147172104138,977797.0,67600000.0,0.014464452662721894
2006-03-01,24.875228529916846,25.562389539030573,24.820255649187747,25.47993021793692,1246829.0,67600000.0,0.01844421597633136
2006-03-02,25.47993021793692,25.644848860124217,23.91320311715763,24.572877685906807,1491304.0,67600000.0,0.0220607100591716
2006-03-03,24.49041836481316,24.572877685906807,23.858230236428533,24.435445484084063,1598501.0,67600000.0,0.02364646449704142
2006-03-06,24.46293192444861,24.49041836481316,23.63833871351214,23.968175997886732,1607319.0,67600000.0,0.02377690828402367
2006-03-07,23.803257355699436,23.88571667679308,22.89620482366932,23.36347430986665,1405610.0,67600000.0,0.020793047337278107
2006-03-08,23.226042108043902,23.91320311715763,22.951177704398415,23.63833871351214,826835.0,67600000.0,0.012231286982248521
2006-03-09,23.66582515387669,24.435445484084063,23.63833871351214,23.88571667679308,896476.0,67600000.0,0.013261479289940828
2006-03-10,24.188067520803124,24.407959043719515,23.91320311715763,24.270526841896768,980737.0,67600000.0,0.014507943786982249
2006-03-13,24.270526841896768,24.46293192444861,24.023148878615828,24.325499722625864,373018.0,67600000.0,0.00551801775147929
2006-03-14,24.38047260335496,24.38047260335496,24.050635318980376,24.38047260335496,367285.0,67600000.0,0.005433210059171597
2006-03-15,24.325499722625864,26.002172584863356,24.298013282261316,25.83725394267606,2781057.0,67600000.0,0.041139896449704144
2006-03-16,25.83725394267606,26.90922511689347,25.58987597939512,26.524414951789787,2187182.0,67600000.0,0.032354763313609466
2006-03-17,26.441955630696135,26.689333593977082,25.83725394267606,26.38698274996704,1246159.0,67600000.0,0.01843430473372781
2006-03-20,26.38698274996704,26.881738676528922,26.11211834632155,26.826765795799822,985723.0,67600000.0,0.014581701183431953
2006-03-21,26.854252236164374,27.486440364549,26.74430647470618,26.991684437987118,1436059.0,67600000.0,0.021243476331360946
2006-03-22,27.211575960903513,27.486440364549,26.689333593977082,26.96419799762257,961756.0,67600000.0,0.01422715976331361
2006-03-23,26.96419799762257,27.623872566371748,26.414469190331587,27.211575960903513,1270167.0,67600000.0,0.018789452662721893
2006-03-24,27.23906240126806,27.403981043455357,26.771792915070726,27.156603080174413,918820.0,67600000.0,0.013592011834319526
2006-03-27,27.156603080174413,27.156603080174413,26.579387832518883,26.826765795799822,880869.0,67600000.0,0.01303060650887574
2006-03-28,26.66184715361253,28.201087814027275,26.524414951789787,28.03616917183998,2253155.0,67600000.0,0.03333069526627219
2006-03-29,28.06365561220453,28.31103357548547,27.458953924184453,27.486440364549,1192209.0,67600000.0,0.017636227810650888
2006-03-30,27.486440364549,27.898736970017236,26.96419799762257,27.01917087835167,1668822.0,67600000.0,0.02468671597633136
2006-03-31,26.991684437987118,29.71284203407747,26.71682003434163,29.21808610751559,3736875.0,67600000.0,0.05527921597633136
2006-04-03,29.300545428609237,30.674867446836686,29.21808610751559,30.482462364284842,2428969.0,67600000.0,0.035931494082840236
2006-04-04,30.482462364284842,31.142136933034017,29.96021999735841,30.729840327565782,1683257.0,67600000.0,0.02490025147928994
2006-04-05,30.729840327565782,31.307055575221312,30.26257084136845,30.75732676793033,1179567.0,67600000.0,0.01744921597633136
2006-04-06,31.252082694492213,33.72586232730162,31.059677611940373,32.928755556729705,2848128.0,67600000.0,0.04213207100591716
2006-04-07,32.84629623563605,34.08318605204076,32.02170302469958,34.08318605204076,2363723.0,67600000.0,0.034966316568047336
2006-04-10,34.495482657509,35.97975043719464,33.80832164839527,35.01772502443543,2395117.0,67600000.0,0.03543072485207101
2006-04-11,34.77034706115449,35.21013010698727,33.86329452912437,34.08318605204076,1853570.0,67600000.0,0.027419674556213018
2006-04-12,32.15913522652233,35.402535189539115,32.15913522652233,34.467996217144446,1383806.0,67600000.0,0.02047050295857988
2006-04-13,34.358050455686254,34.41302333641535,32.76383691454241,33.12116063928155,1418486.0,67600000.0,0.020983520710059173
2006-04-14,32.9837284374588,36.08969619865284,32.87378267600061,35.97975043719464,2904040.0,67600000.0,0.042959171597633135
2006-04-17,35.649913152820055,36.50199280412107,34.577941978602645,36.034723317923735,2768145.0,67600000.0,0.04094889053254438
2006-04-18,35.7323724739137,36.144669079381934,33.83580808875982,35.01772502443543,2414674.0,67600000.0,0.03572002958579882
2006-04-19,35.182643666622724,36.39204704266288,34.66040129969629,36.28210128120468,2057740.0,67600000.0,0.030439940828402366
2006-04-20,36.254614840840134,36.969262290318404,35.45750807026821,36.77685720776657,2626006.0,67600000.0,0.038846242603550296
2006-04-21,36.77685720776657,39.49801480385691,36.69439788667292,38.89331311583684,2699244.0,67600000.0,0.0399296449704142
2006-04-24,38.89331311583684,39.9927707304188,38.4260436296395,38.75588091401409,2585911.0,67600000.0,0.03825312130177515
2006-04-25,38.5359893910977,39.85533852859605,37.71139618016123,39.85533852859605,2297666.0,67600000.0,0.03398914201183432
2006-04-26,40.40506733588703,43.840872381455654,39.8828249689606,41.11971478536531,5524977.0,67600000.0,0.08173042899408284
2006-04-27,40.67993173953252,43.51103509708107,39.16817751948233,40.267635134064285,5359583.0,67600000.0,0.07928377218934911
2006-04-28,39.58047412495056,43.15371137234193,38.50850295073315,42.21917239994726,3602739.0,67600000.0,0.05329495562130177
2006-05-08,42.21917239994726,45.51754524369314,42.21917239994726,45.16022151895401,3867569.0,67600000.0,0.057212559171597635
2006-05-09,45.3251401611413,47.496568949940674,44.52803339056938,46.31465201426507,2332128.0,67600000.0,0.034498934911242604
2006-05-10,46.69946217936875,47.44159606921158,45.352626601505854,46.452084216087805,1888591.0,67600000.0,0.027937736686390532
2006-05-11,46.31465201426507,51.09729263769659,45.73743676660954,48.73345876634538,3974917.0,67600000.0,0.05880054733727811
2006-05-12,49.4755926561882,53.59855871087055,49.4755926561882,53.59855871087055,3068307.0,67600000.0,0.04538915680473373
2006-05-15,54.972880729098,58.958414581957605,54.14828751816153,57.25425527935556,4026347.0,67600000.0,0.05956134615384615
2006-05-16,57.30922816008467,57.30922816008467,51.53707568352937,53.70850447232875,3292748.0,67600000.0,0.048709289940828404
2006-05-17,53.59855871087055,55.96239258222177,48.34864860124169,49.5305655369173,3708146.0,67600000.0,0.054854230769230766
2006-05-18,49.20072825254271,49.5305655369173,44.885357115308516,46.34213845462961,2888762.0,67600000.0,0.042733165680473376
2006-05-19,46.39711133535871,50.9873468762384,46.39711133535871,50.9873468762384,3007358.0,67600000.0,0.04448754437869822
2006-05-22,52.36166889446585,53.735990912693296,51.289697720248434,52.11429093118491,2377024.0,67600000.0,0.03516307692307692
2006-05-23,52.2242366926431,52.44412821555949,46.891867261920595,46.891867261920595,3095455.0,67600000.0,0.04579075443786982
2006-05-24,46.7269486197333,48.788431647074475,43.9783045832784,47.716460472857065,2015353.0,67600000.0,0.02981291420118343
2006-05-25,47.139245225201535,48.37613504160625,45.352626601505854,48.0737841975962,1209354.0,67600000.0,0.017889852071005918
2006-05-26,48.046297757231656,50.16275366530193,48.046297757231656,49.55805197728185,2150835.0,67600000.0,0.03181708579881657
2006-05-29,49.75045705983369,51.67450788535212,48.84340452780357,51.01483331660294,1536077.0,67600000.0,0.0227230325443787
2006-05-30,52.2242366926431,55.192772252014386,51.262211279883886,54.53309768326522,2182598.0,67600000.0,0.03228695266272189
2006-05-31,54.340692600713375,54.56058412362977,52.2242366926431,52.911397701756826,1304734.0,67600000.0,0.019300798816568047
2006-06-01,51.839426527539416,54.75298920618162,51.124779078061145,54.69801632545251,1673207.0,67600000.0,0.024751582840236687
2006-06-02,55.879933261128116,56.20977054550271,53.4611265090478,55.769987499669924,2063659.0,67600000.0,0.0305275
2006-06-05,55.247745132743496,56.12731122440906,54.61555700435887,55.769987499669924,1326627.0,67600000.0,0.01962465976331361
2006-06-06,59.37071118742585,59.37071118742585,55.247745132743496,55.79747394003447,1307102.0,67600000.0,0.019335828402366865
2006-06-07,55.79747394003447,55.79747394003447,50.575050270770156,51.42712992207118,1261854.0,67600000.0,0.018666479289940828
2006-06-08,50.080294344208276,51.39964348170663,48.12875707832531,50.080294344208276,1819102.0,67600000.0,0.026909792899408282
2006-06-09,49.80542994056279,50.300185867124675,48.40362148197079,49.970348582750084,1586929.0,67600000.0,0.023475281065088758
2006-06-12,48.92586384889722,52.2242366926431,48.62351300488719,51.53707568352937,808886.0,67600000.0,0.011965769230769231
2006-06-13,51.53707568352937,52.4991010962886,50.7124824725929,50.794941793686554,367220.0,67600000.0,0.005432248520710059
2006-06-14,51.31718416061299,51.619535004623025,49.22821469290726,50.794941793686554,614600.0,67600000.0,0.009091715976331361
2006-06-15,50.7124824725929,52.4991010962886,50.300185867124675,52.03183161009126,750104.0,67600000.0,0.01109621301775148
2006-06-16,52.00434516972671,54.53309768326522,51.976858729362164,54.423151921807026,899379.0,67600000.0,0.013304423076923077
2006-06-19,53.59855871087055,59.178306104874004,52.828938380663175,58.82098238013486,1407566.0,67600000.0,0.02082198224852071
2006-06-20,58.27125357284388,61.569626416589756,58.07884849029204,59.26076542596764,1187186.0,67600000.0,0.017561923076923076
2006-06-21,58.54611797648937,59.61808915070679,57.11682307753283,58.32622645357298,443465.0,67600000.0,0.006560133136094675
2006-06-22,59.09584678378035,59.15081966450945,57.446660361907405,57.996389169198395,232076.0,67600000.0,0.0034330769230769232
2006-06-23,59.09584678378035,60.44268236164325,57.47414680227196,57.776497646281996,294929.0,67600000.0,0.004362855029585799
2006-06-26,59.15081966450945,59.15081966450945,56.677040031700045,58.82098238013486,759670.0,67600000.0,0.011237721893491124
2006-06-27,62.119355223880746,62.119355223880746,56.62206715097094,57.666551884823804,753607.0,67600000.0,0.011148032544378699
2006-06-29,57.7215247655529,57.996389169198395,54.670529885087966,54.945394288733446,1381971.0,67600000.0,0.02044335798816568
2006-06-30,55.907419701492664,57.30922816008467,55.00036716946256,56.18228410513816,1489428.0,67600000.0,0.02203295857988166
2006-07-03,56.18228410513816,56.62206715097094,55.27523157310804,55.60506885748263,835348.0,67600000.0,0.012357218934911242
2006-07-04,56.347202747325454,57.58409256373015,55.247745132743496,55.93490614185722,749120.0,67600000.0,0.011081656804733728
2006-07-05,56.01736546295086,56.62206715097094,54.917907848368905,55.13779937128529,845295.0,67600000.0,0.012504363905325444
2006-07-06,55.38517733456623,59.26076542596764,55.247745132743496,58.930928141593064,1368790.0,67600000.0,0.020248372781065088
2006-07-07,58.958414581957605,62.366733187161685,58.958414581957605,59.700548471800424,1649968.0,67600000.0,0.024407810650887575
2006-07-10,59.64557559107133,60.4151959212787,58.958414581957605,59.783007792894075,303940.0,67600000.0,0.004496153846153846
2006-07-11,59.15081966450945,62.256787425703486,59.15081966450945,61.48716709549612,992772.0,67600000.0,0.014685976331360947
2006-07-12,61.51465353586066,61.569626416589756,59.75552135252952,59.83798067362317,698550.0,67600000.0,0.010333579881656806
2006-07-13,59.59060271034223,60.08535863690411,55.52260953638898,57.171795958261924,1068190.0,67600000.0,0.01580162721893491
2006-07-14,56.01736546295086,57.06185019680373,54.69801632545251,55.93490614185722,975258.0,67600000.0,0.01442689349112426
2006-07-17,55.52260953638898,56.347202747325454,54.69801632545251,55.907419701492664,480941.0,67600000.0,0.007114511834319526
2006-07-18,55.30271801347259,56.347202747325454,55.00036716946256,55.57758241711807,224882.0,67600000.0,0.003326656804733728
2006-07-19,55.412663774930785,56.07233834367996,53.59855871087055,53.92839599524514,509872.0,67600000.0,0.007542485207100592
2006-07-20,53.92839599524514,54.423151921807026,52.086804490820356,52.664019738475886,888146.0,67600000.0,0.013138254437869822
2006-07-21,52.69150617884044,53.32369430722506,52.2242366926431,52.828938380663175,274194.0,67600000.0,0.0040561242603550296
2006-07-24,52.47161465592404,53.59855871087055,51.152265518425686,53.43364006868326,698897.0,67600000.0,0.010338713017751478
2006-07-25,51.53707568352937,55.55009597675353,51.53707568352937,55.52260953638898,532771.0,67600000.0,0.007881227810650888
2006-07-26,55.46763665565988,55.52260953638898,54.47812480253612,55.13779937128529,233555.0,67600000.0,0.0034549556213017752
2006-07-27,55.192772252014386,59.040873903051256,55.00036716946256,58.68355017831212,781937.0,67600000.0,0.011567115384615384
2006-07-28,59.15081966450945,63.76854164575368,59.15081966450945,62.47667894861988,3657847.0,67600000.0,0.05411016272189349
2006-08-14,60.33273660018506,60.33273660018506,56.62206715097094,58.68355017831212,1302937.0,67600000.0,0.01927421597633136
2006-08-15,59.34322474706129,59.34322474706129,56.924417994980985,57.58409256373015,430204.0,67600000.0,0.00636396449704142
2006-08-16,57.7215247655529,58.216280692114786,57.171795958261924,57.36420104081377,395518.0,67600000.0,0.0058508579881656805
2006-08-17,57.36420104081377,57.36420104081377,53.4611265090478,55.57758241711807,918758.0,67600000.0,0.013591094674556213
2006-08-18,54.972880729098,55.52260953638898,53.653531591599645,55.165285811649845,220664.0,67600000.0,0.0032642603550295858
2006-08-21,52.63653329811133,54.917907848368905,52.63653329811133,54.39566548144247,398215.0,67600000.0,0.005890754437869823
2006-08-22,54.39566548144247,54.69801632545251,53.10380278430867,54.53309768326522,591318.0,67600000.0,0.008747307692307693
2006-08-23,54.14828751816153,57.446660361907405,54.14828751816153,56.347202747325454,915030.0,67600000.0,0.01353594674556213
2006-08-24,56.37468918769,57.446660361907405,55.13779937128529,56.5396078298773,372044.0,67600000.0,0.0055036094674556215
2006-08-25,56.5396078298773,56.62206715097094,55.33020445383713,55.38517733456623,274030.0,67600000.0,0.004053698224852071
2006-08-28,55.55009597675353,56.04485190331541,54.340692600713375,55.60506885748263,508052.0,67600000.0,0.0075155621301775145
2006-08-29,56.5396078298773,58.68355017831212,55.11031293092075,56.40217562805455,954748.0,67600000.0,0.014123491124260356
2006-08-30,56.40217562805455,56.78698579315824,55.879933261128116,56.04485190331541,198535.0,67600000.0,0.0029369082840236685
2006-08-31,56.09982478404451,58.54611797648937,55.96239258222177,57.996389169198395,746204.0,67600000.0,0.01103852071005917
2006-09-01,58.79349593977032,58.79349593977032,56.20977054550271,57.03436375643918,491903.0,67600000.0,0.007276671597633136
2006-09-04,57.446660361907405,58.29874001320843,57.06185019680373,57.33671460044921,833233.0,67600000.0,0.012325931952662721
2006-09-06,57.666551884823804,61.95443658169344,57.28174171972012,60.88246540747603,1386154.0,67600000.0,0.02050523668639053
2006-09-07,60.05787219653957,61.84449082023525,59.2332789856031,61.7070586184125,622403.0,67600000.0,0.0092071449704142
2006-09-08,60.74503320565329,65.55516026944937,60.74503320565329,64.01591960903463,1877431.0,67600000.0,0.027772647928994084
2006-09-11,63.2737857191918,64.26329757231557,63.2737857191918,64.23581113195102,754166.0,67600000.0,0.011156301775147929
2006-09-12,64.26329757231557,65.9674568749176,63.52116368247274,65.55516026944937,422414.0,67600000.0,0.0062487278106508875
2006-09-13,65.55516026944937,65.55516026944937,61.981923022058,62.00940946242254,773122.0,67600000.0,0.011436715976331361
2006-09-14,61.84449082023525,62.80651623299447,59.2332789856031,60.00289931581047,436708.0,67600000.0,0.006460177514792899
2006-09-15,59.947926435081364,61.789517939506155,59.947926435081364,61.23978913221518,479576.0,67600000.0,0.007094319526627219
2006-09-18,61.294762012944275,63.19132639809815,59.288251866332196,59.67306203143588,698896.0,67600000.0,0.010338698224852071
2006-09-19,59.288251866332196,61.294762012944275,59.288251866332196,61.01989760929878,376113.0,67600000.0,0.005563801775147929
2006-09-20,61.01989760929878,63.16383995773361,61.01989760929878,62.119355223880746,325742.0,67600000.0,0.004818668639053255
2006-09-21,62.119355223880746,62.33924674679713,61.047384049663336,62.284273866068034,440051.0,67600000.0,0.0065096301775147926
2006-09-22,61.569626416589756,64.34575689340922,60.19530439836231,63.02640775591086,724468.0,67600000.0,0.01071698224852071
2006-09-25,63.19132639809815,64.31827045304466,62.39421962752623,63.24629927882725,499324.0,67600000.0,0.007386449704142012
2006-09-26,64.37324333377376,64.37324333377376,60.49765524237235,61.981923022058,525039.0,67600000.0,0.007766849112426036
2006-09-27,61.07487049002788,62.39421962752623,60.88246540747603,62.036895902787094,240170.0,67600000.0,0.003552810650887574
2006-09-28,61.15732981112153,63.71356876502458,61.01989760929878,62.47667894861988,488047.0,67600000.0,0.007219630177514793
2006-09-29,61.43219421476702,64.5106755355965,61.294762012944275,64.29078401268012,1039919.0,67600000.0,0.015383417159763314
2006-10-09,65.03291790252294,67.2043466913223,65.00543146215838,66.57215856293767,2182767.0,67600000.0,0.032289452662721894
2006-10-10,66.59964500330223,68.990965315018,66.0224297556467,68.60615514991431,841650.0,67600000.0,0.012450443786982249
2006-10-11,68.71610091137251,68.96347887465345,67.34177889314505,67.75407549861329,678659.0,67600000.0,0.010039334319526628
2006-10-12,67.61664329679054,67.61664329679054,65.41772806762663,65.83002467309485,617923.0,67600000.0,0.009140872781065089
2006-10-13,66.2423212785631,69.12839751684074,66.2423212785631,68.68861447100795,615491.0,67600000.0,0.009104896449704141
2006-10-16,69.76058564522536,69.78807208558992,66.29729415929219,67.72658905824873,199078.0,67600000.0,0.0029449408284023667
2006-10-17,67.34177889314505,69.26582971866348,66.26980771892764,67.67161617751964,146420.0,67600000.0,0.002165976331360947
2006-10-18,68.71610091137251,68.85353311319525,67.69910261788418,68.66112803064341,63562.0,67600000.0,0.0009402662721893491
2006-10-19,69.12839751684074,69.15588395720529,67.34177889314505,68.46872294809157,273989.0,67600000.0,0.004053091715976331
2006-10-20,67.4242382142387,68.49620938845611,67.23183313168686,67.64412973715508,323144.0,67600000.0,0.004780236686390532
2006-10-23,66.79205008585407,68.16637210408152,65.41772806762663,67.06691448949955,165979.0,67600000.0,0.002455310650887574
2006-10-24,67.34177889314505,68.71610091137251,66.92948228767682,68.44123650772701,460807.0,67600000.0,0.006816671597633136
2006-10-25,68.71610091137251,70.42026021397454,67.86402126007148,68.44123650772701,890257.0,67600000.0,0.01316948224852071
2006-10-26,68.44123650772701,68.8810195535598,67.39675177387414,67.53418397569689,173302.0,67600000.0,0.0025636390532544377
2006-10-27,67.61664329679054,68.16637210408152,66.81953652621861,67.2043466913223,244802.0,67600000.0,0.0036213313609467454
2006-10-30,66.54467212257313,67.56167041606145,64.23581113195102,66.98445516840592,321224.0,67600000.0,0.004751834319526627
2006-10-31,66.79205008585407,67.28680601241595,66.2423212785631,67.01194160877046,27900.0,67600000.0,0.00041272189349112425
2006-11-01,66.51718568220858,67.28680601241595,65.17035010434569,66.21483483819854,173204.0,67600000.0,0.002562189349112426
2006-11-02,65.9674568749176,65.9674568749176,63.2188128384627,64.59313485669016,334076.0,67600000.0,0.004941952662721893
2006-11-03,64.59313485669016,65.9124839941885,63.35624504028545,65.72007891163666,215697.0,67600000.0,0.003190784023668639
2006-11-06,65.03291790252294,65.41772806762663,63.24629927882725,63.35624504028545,339134.0,67600000.0,0.005016775147928994
